,wheatfield,ranch,forest,mine,appleorchard,bakery,conveniencestore,cheesefactory,furniturefactory,fruitandveggiemarket,cafe,familyrestaurant,stadium,tvstation,businesscenter,trainstation,shoppingmall,amusementpark,radiotower,gold
8728,2,1,2,2,2,3,1,0,1,1,2,1,1,1,0,1,1,1,1,6
8729,1,2,3,1,1,2,2,1,3,0,0,2,1,0,1,1,1,1,1,12
8730,2,2,1,0,4,2,2,0,0,1,0,4,1,1,1,1,1,1,1,16
8731,2,2,2,1,1,3,1,2,0,1,3,2,0,0,0,1,1,1,1,9
8732,3,3,3,1,0,1,3,0,2,1,2,1,0,1,1,1,1,1,1,8
8733,1,0,1,2,3,3,0,1,3,1,3,0,1,1,1,1,1,1,1,0
8734,3,0,2,2,3,1,2,1,1,3,1,1,1,1,1,1,1,1,1,34
8735,2,3,2,2,2,3,3,0,0,1,1,2,1,1,0,1,1,1,1,5
8736,1,0,1,1,4,3,1,1,2,0,4,1,1,1,1,1,1,1,1,0
8737,2,2,1,1,1,2,3,2,1,0,2,1,1,1,1,1,1,1,1,6
8738,3,2,2,1,0,3,2,1,0,1,1,2,1,1,0,1,1,1,1,12
8739,4,2,1,3,1,1,0,2,2,1,3,0,1,0,1,1,1,1,1,21
8740,4,0,2,1,3,2,2,1,0,1,0,1,1,1,0,1,1,1,1,17
8741,3,2,1,1,2,1,1,1,1,3,3,1,1,1,1,1,1,1,1,59
8742,2,2,2,3,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,12
8743,4,1,1,2,1,1,1,2,1,1,2,2,0,1,1,1,1,1,1,7
8744,3,1,3,1,0,3,2,0,2,1,2,1,1,1,1,1,1,1,1,2
8745,2,1,2,2,2,3,0,3,1,0,2,3,1,1,0,1,1,1,1,39
8746,3,0,2,2,2,1,3,1,1,2,2,0,1,1,1,1,1,1,1,20
8747,3,0,2,2,2,4,2,0,1,1,0,2,1,1,1,1,1,1,1,14
8748,3,2,2,1,0,3,0,1,3,1,0,2,1,1,1,1,1,1,1,18
8749,3,0,2,3,0,2,1,0,3,0,2,2,1,0,1,1,1,1,1,30
8750,4,1,1,0,2,3,0,2,2,2,1,2,1,1,0,1,1,1,1,2
8751,2,4,1,1,1,1,1,3,0,3,1,1,1,0,1,1,1,1,1,9
8752,1,3,2,1,2,4,0,2,1,2,1,3,0,0,1,1,1,1,1,11
8753,3,1,2,2,1,4,1,1,1,0,3,1,1,1,1,1,1,1,1,15
8754,4,2,1,1,2,2,0,3,0,1,2,1,1,1,1,1,1,1,1,8
8755,1,3,1,2,1,3,2,1,2,0,1,2,1,1,1,1,1,1,1,11
8756,3,0,1,2,3,3,2,1,1,3,2,1,1,1,0,1,1,1,1,41
8757,3,2,4,1,0,1,1,0,1,3,2,0,1,1,0,1,1,1,1,17
8758,1,0,2,4,1,2,1,2,4,1,1,0,1,1,1,1,1,1,1,8
8759,5,1,1,0,2,3,2,1,2,2,0,2,1,1,1,1,1,1,1,7
8760,3,0,3,2,2,2,0,1,2,2,2,0,1,1,1,1,1,1,1,13
8761,3,2,2,3,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,26
8762,4,2,1,3,4,3,1,2,3,0,1,0,1,1,1,1,1,1,1,38
8763,3,3,1,3,3,2,1,2,0,0,0,0,1,1,1,1,1,1,1,3
8764,1,3,0,3,1,3,3,1,0,0,1,3,1,1,1,1,1,1,1,75
8765,3,2,1,1,2,1,0,2,2,0,1,3,1,1,1,1,1,1,1,34
8766,2,2,1,2,2,2,0,0,1,2,1,3,1,1,1,1,1,1,1,34
8767,4,0,0,1,1,3,0,1,2,3,2,2,1,1,1,1,1,1,1,1
8768,5,2,1,2,1,2,1,0,1,2,2,1,1,0,1,1,1,1,1,14
8769,2,1,2,4,0,2,3,2,0,1,1,1,1,1,1,1,1,1,1,21
8770,3,1,3,0,1,3,2,0,0,0,1,1,1,1,0,1,1,1,1,15
8771,1,3,2,1,2,2,2,0,2,2,0,1,1,1,1,1,1,1,1,27
8772,3,2,1,3,1,4,1,1,2,1,2,0,1,1,1,1,1,1,1,1
8773,1,3,0,0,2,3,1,3,0,1,2,2,1,1,1,1,1,1,1,1
8774,3,2,1,1,2,1,1,2,1,1,1,2,0,1,0,1,1,1,1,1
8775,2,2,2,2,2,2,1,1,2,1,1,0,1,1,1,1,1,1,1,26
8776,2,2,3,0,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,19
8777,5,1,2,1,3,1,1,0,1,5,0,1,1,1,1,1,1,1,1,16
8778,2,2,2,2,2,2,1,2,3,0,0,2,1,1,0,1,1,1,1,9
8779,2,2,3,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,33
8780,2,1,4,2,1,2,1,1,3,1,2,0,1,1,1,1,1,1,1,10
8781,1,0,2,3,3,2,2,2,3,1,0,0,1,1,1,1,1,1,1,15
8782,3,0,1,1,1,2,2,1,2,3,2,1,1,0,0,1,1,1,1,12
8783,2,3,1,4,1,2,1,0,3,2,0,0,1,1,1,1,1,1,1,5
8784,2,2,4,2,0,2,4,0,1,1,0,0,1,1,1,1,1,1,1,37
8785,4,1,0,2,2,3,0,1,2,1,2,1,1,1,1,1,1,1,1,1
8786,2,2,2,3,1,2,3,2,0,0,1,2,1,0,1,1,1,1,1,11
8787,3,1,1,1,2,3,2,1,1,0,2,2,1,1,1,1,1,1,1,4
8788,3,2,0,4,0,3,1,2,0,2,2,1,1,0,0,1,1,1,1,4
8789,2,2,2,2,0,1,1,2,1,3,2,1,0,1,0,1,1,1,1,11
8790,3,1,2,3,0,4,1,2,2,0,0,0,1,0,1,1,1,1,1,39
8791,5,1,0,5,1,3,0,3,2,1,0,1,1,1,1,1,1,1,1,79
8792,2,2,2,1,1,3,0,1,4,1,0,2,1,1,1,1,1,1,1,1
8793,3,2,1,2,1,2,2,2,2,1,2,0,1,1,1,1,1,1,1,0
8794,2,1,3,3,2,1,2,2,3,0,3,1,0,1,1,1,1,1,1,7
8795,2,3,3,1,2,1,3,0,2,1,0,1,1,0,1,1,1,1,1,18
8796,1,1,3,0,3,3,1,0,1,3,3,0,1,1,1,1,1,1,1,5
8797,2,2,4,1,1,2,2,0,1,1,3,1,1,1,1,1,1,1,1,9
8798,2,1,2,2,1,3,1,2,3,2,2,1,1,1,1,1,1,1,1,7
8799,3,2,2,2,1,2,1,0,0,1,0,2,0,0,1,1,1,1,1,0
8800,2,3,2,1,1,2,2,3,0,1,1,2,1,1,1,1,1,1,1,15
8801,3,1,1,2,1,1,3,2,2,0,4,0,1,1,1,1,1,1,1,5
8802,2,3,1,2,2,2,2,3,1,0,3,2,1,1,1,1,1,1,1,19
8803,3,1,3,0,2,2,1,1,0,1,0,3,1,1,1,1,1,1,1,16
8804,2,2,2,2,3,2,2,3,2,2,0,0,1,1,1,1,1,1,1,19
8805,4,0,0,2,0,3,2,2,1,2,2,2,0,1,1,1,1,1,1,6
8806,3,1,3,3,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,37
8807,3,2,3,1,1,2,1,0,3,1,1,0,1,1,1,1,1,1,1,1
8808,2,1,1,2,2,3,3,1,0,2,2,1,0,1,1,1,1,1,1,2
8809,3,3,3,1,2,2,1,3,2,0,1,0,1,1,1,1,1,1,1,14
8810,1,2,4,3,3,2,2,0,3,0,0,0,1,1,1,1,1,1,1,23
8811,3,1,3,0,1,2,3,1,2,2,0,1,1,1,0,1,1,1,1,11
8812,2,3,1,3,2,4,1,1,0,1,2,3,1,0,0,1,1,1,1,22
8813,3,2,1,1,1,2,2,1,2,2,3,1,1,1,0,1,1,1,1,5
8814,3,2,2,1,1,2,2,1,2,0,2,1,0,0,1,1,1,1,1,3
8815,1,2,2,0,2,1,4,1,1,2,0,0,1,0,1,1,1,1,1,19
8816,1,2,3,3,0,1,0,2,3,2,1,2,1,1,1,1,1,1,1,25
8817,4,0,1,2,1,4,2,1,3,1,0,1,1,1,0,1,1,1,1,5
8818,3,2,3,1,1,2,0,1,3,1,1,2,1,1,1,1,1,1,1,2
8819,3,0,1,3,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,30
8820,3,3,1,4,0,2,0,3,1,1,1,1,1,1,1,1,1,1,1,21
8821,3,2,3,3,2,0,0,1,3,1,1,2,1,1,1,1,1,1,1,26
8822,2,5,0,2,2,1,1,4,0,0,0,1,1,1,1,1,1,1,1,32
8823,2,2,1,3,2,3,0,2,2,0,2,0,1,1,1,1,1,1,1,47
8824,4,1,0,2,2,3,2,3,0,1,2,1,1,1,1,1,1,1,1,6
8825,3,0,3,1,2,2,1,0,0,2,2,3,1,0,0,1,1,1,1,24
8826,2,2,3,3,1,3,2,0,1,0,2,1,1,1,1,1,1,1,1,25
8827,4,2,1,3,0,3,3,1,2,0,0,1,1,1,1,1,1,1,1,27
8828,4,1,2,1,2,4,1,0,1,1,1,1,1,1,1,1,1,1,1,22
8829,2,1,1,2,1,1,3,3,1,2,3,2,1,1,1,1,1,1,1,6
8830,2,2,1,2,1,2,2,0,0,2,4,3,1,1,1,1,1,1,1,5
8831,3,2,2,2,1,2,1,2,2,1,0,0,1,1,1,1,1,1,1,11
8832,2,2,1,1,3,3,1,1,0,1,1,3,0,0,1,1,1,1,1,14
8833,2,2,3,1,3,2,1,2,1,0,1,0,1,1,1,1,1,1,1,1
8834,3,2,2,1,5,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1
8835,2,2,1,3,2,3,1,3,2,0,0,1,1,1,1,1,1,1,1,33
8836,4,1,5,1,1,2,2,1,0,1,2,0,1,1,0,1,1,1,1,13
8837,2,2,0,2,3,1,1,1,0,2,4,0,1,1,1,1,1,1,1,25
8838,2,3,2,2,0,2,1,1,2,1,2,2,1,1,1,1,1,1,1,12
8839,1,2,2,1,1,4,1,3,0,2,2,2,1,1,1,1,1,1,1,24
8840,3,2,2,1,2,1,2,1,2,3,0,2,1,0,1,1,1,1,1,19
8841,2,2,0,1,1,5,2,1,0,2,1,3,1,1,1,1,1,1,1,15
8842,2,1,2,1,0,2,3,1,1,1,2,3,1,1,1,1,1,1,1,6
8843,2,2,0,3,3,3,2,1,1,1,0,0,1,1,1,1,1,1,1,2
8844,3,2,4,2,1,2,1,1,2,2,2,0,1,1,1,1,1,1,1,17
8845,5,4,0,2,1,2,0,3,1,2,0,0,1,1,1,1,1,1,1,1
8846,2,2,1,4,2,2,2,0,0,0,3,0,1,1,1,1,1,1,1,23
8847,4,1,1,1,1,2,0,2,0,2,2,2,0,1,1,1,1,1,1,1
8848,3,1,2,3,1,2,1,0,2,2,2,0,1,1,1,1,1,1,1,23
8849,1,1,2,2,1,4,1,1,3,2,2,1,1,0,0,1,1,1,1,1
8850,3,2,0,3,1,4,2,1,0,0,1,1,1,1,1,1,1,1,1,2
8851,2,1,2,1,1,2,2,0,1,2,3,0,0,1,1,1,1,1,1,4
8852,2,3,2,1,1,3,1,1,1,2,3,0,0,0,0,1,1,1,1,7
8853,2,3,4,3,1,2,1,2,3,0,1,0,1,1,1,1,1,1,1,17
8854,4,0,1,1,1,2,4,1,1,0,1,3,1,1,1,1,1,1,1,3
8855,3,1,2,1,1,5,3,0,1,0,2,1,0,1,1,1,1,1,1,50
8856,2,3,0,0,3,3,2,2,0,3,0,0,1,1,1,1,1,1,1,24
8857,4,0,1,3,2,2,3,1,2,0,1,1,1,1,0,1,1,1,1,21
8858,2,2,2,2,1,1,2,2,2,0,0,4,1,1,1,1,1,1,1,22
8859,3,2,3,1,1,3,0,1,3,0,1,0,1,1,1,1,1,1,1,30
8860,1,2,1,2,2,4,1,2,1,2,0,1,1,1,1,1,1,1,1,7
8861,2,1,0,4,2,1,3,1,2,1,3,1,1,1,1,1,1,1,1,35
8862,2,1,2,4,2,1,4,1,3,0,0,0,1,1,1,1,1,1,1,4
8863,2,0,2,4,2,1,4,2,3,1,0,0,1,1,1,1,1,1,1,24
8864,2,3,4,2,3,2,0,1,3,0,1,0,0,1,1,1,1,1,1,37
8865,3,2,0,4,1,4,0,0,3,1,3,0,1,1,1,1,1,1,1,48
8866,3,2,2,0,2,4,2,2,0,0,1,0,1,1,0,1,1,1,1,10
8867,2,2,3,2,0,2,0,3,3,0,2,0,1,1,1,1,1,1,1,16
8868,2,0,3,2,2,3,2,1,0,1,4,1,1,1,1,1,1,1,1,23
8869,2,3,1,3,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,26
8870,1,2,3,1,2,3,0,1,1,3,2,1,1,1,0,1,1,1,1,6
8871,4,3,3,1,2,1,0,0,3,1,1,0,1,1,0,1,1,1,1,26
8872,3,1,1,1,1,3,1,3,0,1,2,1,1,1,1,1,1,1,1,7
8873,3,0,2,3,3,3,2,1,3,0,0,0,1,1,1,1,1,1,1,8
8874,4,2,1,0,3,1,3,1,0,1,1,2,1,1,1,1,1,1,1,8
8875,3,3,2,2,0,1,1,3,2,0,0,0,1,1,1,1,1,1,1,12
8876,3,2,2,3,1,2,2,1,2,0,0,0,1,1,1,1,1,1,1,35
8877,3,0,5,2,1,3,0,0,2,0,0,2,1,1,1,1,1,1,1,4
8878,4,0,0,3,3,2,2,0,1,1,3,0,1,1,1,1,1,1,1,3
8879,2,3,1,2,1,2,0,3,2,2,2,1,1,1,1,1,1,1,1,14
8880,3,1,3,2,2,3,0,0,0,2,2,2,1,1,1,1,1,1,1,10
8881,4,2,1,2,2,1,0,1,0,2,0,2,1,1,1,1,1,1,1,26
8882,2,1,2,2,3,3,0,1,1,2,3,0,1,1,1,1,1,1,1,11
8883,3,3,1,2,1,1,2,2,2,0,1,2,1,1,1,1,1,1,1,36
8884,4,1,2,0,2,2,2,2,0,0,1,1,0,0,0,1,1,1,1,1
8885,3,2,2,1,2,1,1,3,0,1,1,1,1,1,1,1,1,1,1,11
8886,2,2,1,3,1,2,0,1,1,2,3,1,1,0,1,1,1,1,1,25
8887,4,1,2,2,2,2,2,1,1,1,1,0,1,1,0,1,1,1,1,45
8888,2,1,1,2,1,2,0,0,2,2,5,1,1,1,1,1,1,1,1,4
8889,3,1,3,3,0,1,2,2,2,2,3,0,1,0,1,1,1,1,1,29
8890,4,3,0,4,4,2,0,1,1,0,0,0,1,1,1,1,1,1,1,0
8891,4,1,3,0,2,2,1,0,2,1,3,1,1,1,0,1,1,1,1,25
8892,3,0,2,4,3,3,1,2,3,0,0,0,1,1,1,1,1,1,1,47
8893,2,2,1,2,2,2,1,1,0,1,2,2,1,1,1,1,1,1,1,4
8894,2,1,0,2,2,3,1,0,2,2,2,3,1,1,1,1,1,1,1,7
8895,2,3,1,1,3,1,1,2,1,0,3,3,1,1,0,1,1,1,1,78
8896,3,2,1,1,1,1,0,3,1,2,2,1,1,1,1,1,1,1,1,46
8897,2,1,1,0,1,1,1,1,2,0,4,3,1,1,0,1,1,1,1,18
8898,3,1,2,2,2,1,2,2,1,0,2,2,1,1,1,1,1,1,1,24
8899,3,1,1,5,0,1,2,0,4,2,0,0,1,1,1,1,1,1,1,22
8900,3,0,0,3,2,4,3,0,0,0,4,2,1,1,1,1,1,1,1,50
8901,2,3,2,1,3,2,1,3,0,1,0,0,1,1,1,1,1,1,1,26
8902,2,3,0,2,2,3,1,1,1,1,2,0,1,1,1,1,1,1,1,7
8903,3,1,3,3,1,2,1,2,1,1,0,1,1,1,1,1,1,1,1,8
8904,3,0,3,4,1,2,1,1,3,0,1,0,1,1,1,1,1,1,1,8
8905,3,1,1,3,0,1,2,0,2,4,2,0,1,1,1,1,1,1,1,39
8906,2,3,1,5,2,3,0,1,1,1,2,1,1,0,1,1,1,1,1,23
8907,4,2,1,1,1,2,3,0,1,1,0,2,1,0,1,1,1,1,1,1
8908,3,1,2,2,2,1,1,2,1,3,1,2,1,0,0,1,1,1,1,11
8909,2,0,1,1,5,5,1,2,0,3,0,0,1,1,1,1,1,1,1,1
8910,3,1,2,5,1,3,1,2,1,0,0,0,1,1,1,1,1,1,1,58
8911,2,1,1,2,0,4,3,0,1,1,2,2,1,1,1,1,1,1,1,9
8912,2,2,2,2,2,3,1,2,1,2,0,0,1,1,1,1,1,1,1,10
8913,1,2,3,2,1,3,4,0,0,1,1,2,1,1,1,1,1,1,1,72
8914,1,1,1,3,2,3,1,0,3,1,3,1,1,1,1,1,1,1,1,16
8915,2,0,2,3,2,2,0,0,2,1,5,3,1,1,1,1,1,1,1,3
8916,2,4,1,2,1,1,1,4,2,1,1,0,1,0,1,1,1,1,1,25
8917,4,0,4,2,1,1,3,1,3,0,1,0,1,1,1,1,1,1,1,3
8918,1,3,1,1,1,3,0,2,2,2,1,2,1,1,0,1,1,1,1,7
8919,2,3,2,0,1,3,2,0,2,3,1,0,1,1,0,1,1,1,1,4
8920,4,3,2,0,2,3,2,3,1,0,0,0,1,1,1,1,1,1,1,7
8921,5,4,1,1,3,2,0,1,1,1,1,3,1,1,1,1,1,1,1,19
8922,3,1,2,1,2,3,0,1,1,1,1,3,0,0,1,1,1,1,1,29
8923,2,1,3,2,4,1,1,1,3,1,0,0,1,1,1,1,1,1,1,7
8924,1,2,0,2,2,2,3,1,0,2,3,2,1,1,1,1,1,1,1,11
8925,1,1,0,4,3,5,1,3,1,1,0,0,0,1,1,1,1,1,1,1
8926,4,1,3,2,2,3,0,1,3,0,0,0,1,1,1,1,1,1,1,4
8927,3,1,4,3,1,3,1,1,4,0,0,0,1,1,1,1,1,1,1,34
8928,3,3,0,4,2,3,1,0,2,0,0,0,1,1,1,1,1,1,1,10
8929,2,1,1,0,0,1,2,0,3,0,2,1,1,1,0,1,1,1,1,1
8930,2,1,1,1,3,2,2,3,0,0,3,3,0,0,1,1,1,1,1,66
8931,2,1,1,1,2,2,0,2,1,2,3,3,1,1,1,1,1,1,1,10
8932,2,1,2,4,0,2,1,3,0,1,3,2,1,1,1,1,1,1,1,3
8933,2,1,4,2,0,1,2,0,1,2,2,2,1,1,0,1,1,1,1,10
8934,2,2,0,5,0,3,3,3,2,1,0,0,0,1,1,1,1,1,1,28
8935,2,4,3,1,2,2,3,3,0,0,3,1,1,1,1,1,1,1,1,1
8936,2,2,2,1,3,3,1,1,2,1,1,1,1,0,1,1,1,1,1,25
8937,2,4,1,1,1,2,0,4,1,0,3,0,1,1,1,1,1,1,1,3
8938,4,2,1,2,2,2,2,0,1,1,2,1,1,1,1,1,1,1,1,33
8939,3,4,1,0,1,1,0,3,0,1,1,1,1,0,1,1,1,1,1,2
8940,2,3,1,0,0,4,2,3,0,2,1,0,1,1,1,1,1,1,1,4
8941,3,2,4,0,0,1,2,0,1,2,2,3,1,1,0,1,1,1,1,22
8942,4,1,1,3,3,3,0,0,1,2,2,0,1,1,1,1,1,1,1,51
8943,2,2,1,2,2,2,2,1,1,1,3,1,1,1,1,1,1,1,1,22
8944,3,1,2,1,2,4,0,3,1,1,1,0,1,1,1,1,1,1,1,10
8945,4,1,1,4,2,3,1,1,2,0,1,0,1,1,1,1,1,1,1,6
8946,3,1,2,3,1,2,1,2,0,2,2,2,1,1,1,1,1,1,1,20
8947,2,0,2,1,2,3,2,1,1,1,2,2,1,1,1,1,1,1,1,11
8948,1,1,2,2,1,3,2,0,2,2,1,1,1,1,1,1,1,1,1,2
8949,1,3,2,1,1,2,1,0,1,0,3,0,1,0,0,1,1,1,1,2
8950,3,3,1,1,1,3,0,3,1,2,1,2,1,1,1,1,1,1,1,42
8951,3,2,1,4,2,2,3,3,0,1,0,0,1,1,1,1,1,1,1,6
8952,1,2,1,0,1,2,3,1,0,4,4,0,1,1,1,1,1,1,1,7
8953,2,2,2,2,0,2,2,1,1,2,3,2,1,1,0,1,1,1,1,9
8954,2,2,0,3,0,3,1,2,2,0,2,3,1,1,1,1,1,1,1,13
8955,3,1,1,3,2,3,0,2,0,0,4,1,1,0,0,1,1,1,1,11
8956,5,2,2,3,2,1,0,2,2,0,0,0,1,1,1,1,1,1,1,34
8957,1,3,2,1,1,3,1,1,2,0,4,0,1,1,1,1,1,1,1,4
8958,4,1,1,4,1,2,2,2,2,2,0,0,1,1,1,1,1,1,1,23
8959,4,1,2,0,3,2,1,2,1,1,3,1,1,1,1,1,1,1,1,8
8960,1,4,0,3,1,3,0,2,2,2,1,0,1,1,1,1,1,1,1,26
8961,3,1,2,4,0,4,1,2,3,0,0,0,1,1,1,1,1,1,1,42
8962,3,0,2,2,2,2,0,3,2,0,3,1,1,0,1,1,1,1,1,0
8963,4,1,2,3,1,2,3,1,1,0,0,1,1,1,1,1,1,1,1,15
8964,3,3,1,2,0,1,2,2,1,1,1,0,1,1,1,1,1,1,1,17
8965,2,2,1,2,0,2,2,1,3,1,0,2,1,1,1,1,1,1,1,1
8966,2,1,2,1,5,2,2,2,0,2,0,3,1,1,1,1,1,1,1,73
8967,3,2,1,4,3,4,1,0,2,0,0,0,1,1,1,1,1,1,1,50
8968,4,2,1,0,1,1,0,0,1,2,1,1,0,0,0,1,1,1,1,0
8969,3,3,4,0,1,1,2,1,1,2,0,1,1,1,1,1,1,1,1,5
8970,5,0,3,1,2,2,1,2,2,0,1,0,1,1,0,1,1,1,1,13
8971,2,2,4,3,0,4,1,2,2,0,1,0,1,1,1,1,1,1,1,114
8972,2,3,2,1,1,1,0,2,1,2,2,3,1,1,1,1,1,1,1,3
8973,3,0,1,0,2,3,2,0,2,0,1,4,1,1,1,1,1,1,1,19
8974,3,2,2,2,3,3,1,1,1,1,1,2,1,1,1,1,1,1,1,2
8975,2,2,3,2,1,2,1,0,0,3,2,1,1,0,1,1,1,1,1,0
8976,3,0,1,2,1,5,0,0,1,1,3,1,1,1,1,1,1,1,1,11
8977,4,1,2,1,1,3,0,2,0,1,1,3,1,1,1,1,1,1,1,12
8978,3,2,2,1,1,3,0,2,1,2,1,2,1,1,0,1,1,1,1,3
8979,3,2,2,3,1,2,2,2,1,1,1,0,1,1,1,1,1,1,1,39
8980,2,0,2,1,0,5,1,1,1,2,1,2,1,1,1,1,1,1,1,12
8981,2,3,1,3,2,3,2,2,1,0,2,0,1,1,1,1,1,1,1,40
8982,3,2,0,2,0,1,2,3,2,0,2,3,1,1,1,1,1,1,1,6
8983,2,1,2,2,1,3,2,1,1,2,2,1,1,1,1,1,1,1,1,7
8984,2,1,2,1,2,4,1,1,2,1,0,4,1,1,1,1,1,1,1,0
8985,3,1,2,1,1,2,2,1,1,0,4,2,0,0,0,1,1,1,1,4
8986,3,1,1,2,2,1,3,2,2,1,0,0,1,1,1,1,1,1,1,23
8987,2,0,2,2,2,1,1,2,1,1,3,3,1,1,1,1,1,1,1,38
8988,3,2,0,4,2,3,1,1,1,0,1,1,1,1,0,1,1,1,1,46
8989,2,0,2,2,1,3,1,1,2,1,1,4,1,1,1,1,1,1,1,0
8990,4,0,1,3,2,4,3,0,2,1,1,1,1,1,1,1,1,1,1,32
8991,3,3,1,3,1,2,0,1,1,0,1,2,1,0,1,1,1,1,1,17
8992,3,3,1,4,1,2,1,2,1,2,1,0,1,1,1,1,1,1,1,36
8993,2,2,1,3,3,1,1,2,2,0,2,0,1,1,1,1,1,1,1,13
8994,2,3,0,0,3,2,0,0,1,0,4,2,1,0,0,1,1,1,1,11
8995,2,3,1,3,3,2,1,1,0,3,1,0,1,1,1,1,1,1,1,1
8996,2,2,0,2,0,2,1,2,1,1,2,2,0,1,0,1,1,1,1,0
8997,3,4,0,0,3,2,1,3,1,0,2,0,1,1,1,1,1,1,1,15
8998,1,1,1,0,1,5,1,0,1,0,2,2,1,1,1,1,1,1,1,6
8999,2,1,1,3,2,1,4,1,2,2,0,0,1,1,1,1,1,1,1,8
9000,2,2,0,2,2,2,2,1,3,2,1,0,1,1,1,1,1,1,1,18
9001,1,2,4,3,1,1,1,0,2,0,1,0,1,1,1,1,1,1,1,11
9002,2,2,0,2,1,4,2,1,0,3,1,1,1,1,1,1,1,1,1,30
9003,4,2,4,1,2,4,0,2,0,0,1,2,1,1,1,1,1,1,1,4
9004,2,3,2,4,1,1,1,1,1,0,1,3,1,1,0,1,1,1,1,66
9005,2,4,1,1,0,1,2,0,1,1,0,0,0,1,0,1,1,1,1,10
9006,2,3,2,1,3,2,2,1,2,0,1,1,1,0,1,1,1,1,1,15
9007,1,2,4,2,3,2,2,1,2,1,1,0,1,1,1,1,1,1,1,38
9008,3,1,1,1,2,3,1,2,1,3,0,1,1,1,1,1,1,1,1,19
9009,2,0,2,3,3,3,1,1,0,1,2,0,1,1,1,1,1,1,1,25
9010,3,1,1,1,1,3,1,0,1,2,3,2,0,1,1,1,1,1,1,10
9011,2,3,0,2,1,2,3,1,0,1,1,4,1,1,1,1,1,1,1,61
9012,3,1,1,2,2,2,3,2,0,0,2,0,1,1,1,1,1,1,1,15
9013,3,1,0,1,2,2,3,1,0,2,1,0,1,1,1,1,1,1,1,0
9014,2,1,3,3,2,2,1,0,1,0,3,0,1,1,1,1,1,1,1,31
9015,2,3,2,3,2,2,0,1,3,0,0,0,1,1,1,1,1,1,1,30
9016,4,3,0,1,1,2,0,2,1,1,1,3,1,1,0,1,1,1,1,17
9017,1,2,1,1,3,2,2,4,1,1,2,0,1,0,1,1,1,1,1,14
9018,2,4,0,0,1,2,0,3,1,2,2,0,1,1,1,1,1,1,1,7
9019,2,3,0,5,1,1,2,3,2,1,1,0,1,1,1,1,1,1,1,72
9020,3,1,0,3,4,4,0,1,2,0,1,1,1,0,1,1,1,1,1,52
9021,5,0,2,1,1,2,4,0,0,2,0,4,0,1,1,1,1,1,1,12
9022,3,1,3,2,0,1,3,0,2,0,2,2,0,0,1,1,1,1,1,11
9023,2,1,3,0,1,2,2,1,1,0,2,0,1,1,0,1,1,1,1,29
9024,5,0,1,2,1,2,0,0,0,3,1,2,1,0,1,1,1,1,1,4
9025,3,1,1,2,1,3,3,2,1,1,1,0,1,1,1,1,1,1,1,5
9026,3,2,2,3,0,3,0,0,2,1,1,1,1,1,1,1,1,1,1,23
9027,3,0,1,1,3,1,2,2,2,0,3,2,1,0,1,1,1,1,1,28
9028,2,0,0,4,0,1,3,0,1,0,1,2,1,0,0,1,1,1,1,41
9029,3,1,3,0,1,2,2,3,1,2,0,3,1,1,1,1,1,1,1,2
9030,2,1,1,1,2,2,2,2,1,1,2,4,1,1,0,1,1,1,1,12
9031,3,1,1,5,1,2,2,1,3,0,0,0,1,1,1,1,1,1,1,21
9032,3,2,1,4,1,1,4,1,2,4,0,1,1,1,1,1,1,1,1,2
9033,1,2,3,0,2,2,3,0,2,0,1,3,1,1,1,1,1,1,1,0
9034,3,3,1,0,0,1,2,0,3,0,1,2,1,1,1,1,1,1,1,33
9035,3,2,0,1,1,1,2,1,1,1,4,1,1,1,1,1,1,1,1,1
9036,2,2,1,1,1,1,3,1,2,1,3,3,1,1,1,1,1,1,1,27
9037,3,1,2,4,2,1,2,2,0,1,2,2,1,1,1,1,1,1,1,124
9038,7,0,1,2,1,1,2,2,0,0,2,2,1,1,1,1,1,1,1,2
9039,2,2,2,2,2,2,3,1,1,1,2,0,1,0,1,1,1,1,1,31
9040,2,1,0,3,1,2,3,0,0,2,3,2,1,1,1,1,1,1,1,59
9041,1,2,0,1,2,4,2,1,1,0,3,3,1,0,0,1,1,1,1,10
9042,2,1,2,2,2,3,0,3,1,3,0,2,1,1,0,1,1,1,1,4
9043,3,0,1,1,1,1,3,1,0,1,3,1,1,1,1,1,1,1,1,16
9044,3,0,0,1,1,3,1,0,3,2,4,1,1,1,0,1,1,1,1,8
9045,2,2,2,1,2,1,3,2,2,0,0,3,1,0,1,1,1,1,1,9
9046,2,2,1,1,1,3,3,2,0,0,2,2,1,1,1,1,1,1,1,11
9047,3,0,3,1,0,3,0,2,2,1,0,4,0,0,0,1,1,1,1,11
9048,3,0,3,1,2,4,1,0,4,2,1,1,1,1,1,1,1,1,1,12
9049,1,3,2,1,1,3,2,2,1,1,1,3,1,1,1,1,1,1,1,21
